smiles,Heiser_inh_index,MERS_inh_index,Touret_inh_index,pert_ID
CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,0.212920658,56.775,0.381618648,['BRD-K33226500']
CC(C)(O)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C,,56.95833333,,['BRD-M47793593']
C=C(C)C1C2OC(=O)C1C1(O)CC3OC34C(=O)OC2C14C,,53.025,0.014997557,"['BRD-A15597386', 'BRD-A37817666']"
COc1ccc2c(c1OC)N=C(NC(=O)c1cccnc1)N1CCN=C21,,56.5875,,['BRD-K99818283']
COC1=C2CC(C)CC(OC)C(O)C(C)/C=C(\C)C(OC(N)=O)C(OC)/C=C/C=C(\C)C(=O)NC(=CC1=O)C2=O,,57.525,,['BRD-A19500257']
C=CCNC1=C2CC(C)CC(OC)C(O)C(C)/C=C(\C)C(OC(N)=O)C(OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,,49.5,,['BRD-K81473043']
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,0.37540876,52.9875,1.486584463,['BRD-K74501079']
COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,0.185508012,62.61666667,,['BRD-A63445921']
CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,,54.7,,['BRD-K95785537']
O=C(Cc1ccccc1)Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,,24.4,,['BRD-K37618799']
COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCC(O)CC2)n1,,53.5125,,"['BRD-K82091397', 'BRD-K98143437']"
CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,,54.025,,['BRD-K92193792']
CNC(=NC#N)NCCSCc1csc(N=C(N)N)n1,,53.95,,['BRD-K11107424']
Cc1nc(N)sc1CCN,,51.9,,['BRD-K39670393']
CN/C(=C/[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,,,0.529528387,['BRD-K46652470']
NC(N)=Nc1nc(CSCC/C(N)=N\S(N)(=O)=O)cs1,0.161688407,56.10833333,0.072276277,['BRD-K00673382']
Cc1ncsc1CCCl,0.154460332,,,['BRD-K50422030']
CC1(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)OCc2ccccc2-n2cccc21,,57.625,,['BRD-A26032986']
NC(=O)c1cnccn1,0.178806908,53.96666667,0.017012097,['BRD-K28667793']
N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,,55.345,0.012169085,['BRD-K97181089']
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,0.177990659,35.45833333,0.290103985,['BRD-K64052750']
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,0.052184787,62.83333333,0.521515892,['BRD-A34817987']
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCSc2ccccc2)C1C,,65.15,,['BRD-A29289453']
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,0.209501263,53.05,0.651936382,['BRD-K74763371']
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,0.196068607,52.3,0.116124006,['BRD-K89375097']
COc1cc2ncnc(Nc3ccc(O)c(Br)c3)c2cc1OC,,54.025,,['BRD-K52850071']
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,0.131121496,1.075,-0.086314766,['BRD-K70401845']
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,,45.225,,['BRD-K68336408']
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,0.361118638,,0.033064664,['BRD-M90449146']
CCC(C)C(N)C1=NC(C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(C(=O)NC2CCCCNC(=O)C(CC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(Cc3cnc[nH]3)NC(=O)C(Cc3ccccc3)NC(=O)C(C(C)CC)NC(=O)C(CCCN)NC2=O)C(C)CC)CS1,,53.825,0.234966027,['BRD-A23712469']
COc1cc2ccc(=O)oc2c(OC)c1OC,,58.85,,['BRD-K66944906']
O=c1ccc2ccc(O)c(O)c2o1,,52.35,,['BRD-K61269089']
O=c1ccc2ccc(O)cc2o1,,59.325,,['BRD-K87991767']
Cc1cc(=O)oc2cc(O)ccc12,,62.2,0.23379907,['BRD-K46424862']
CC(C)=CCC/C(C)=C/COc1ccc2ccc(=O)oc2c1,,53.35,,['BRD-K85013741']
O=c1ccc2ccccc2o1,0.230169981,54.5,,['BRD-K23913458']
CN(C)CC/C=C1\c2ccccc2CSc2ccccc21,0.258116997,45.175,0.651882243,['BRD-K54759182']
COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,0.097320966,,-0.306457396,['BRD-K99964838']
Cc1nc2c(O)cccc2c(=O)[nH]1,,39.5625,,['BRD-K48692744']
CCN(CC)C(=O)N1CCN(C)CC1,0.06731421,54.875,0.053076538,['BRD-K45542189']
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,,54.875,0.066150442,['BRD-K28494619']
O=C1C2CCCCC2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,0.145541947,60.325,0.835561735,['BRD-K85503079']
Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,-0.053939628,51.375,,['BRD-K79254416']
Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,,33.96666667,0.247114192,"['BRD-A11263757', 'BRD-K03406345']"
C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)/C(=N/OCC(=O)O)c3csc(N)n3)C2SC1,,,0.016958586,['BRD-K04993501']
C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1,,,0.513211304,['BRD-K03012696']
CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,,,0.110217246,['BRD-A67981824']
COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)C(NC(=O)/C(=N/OC)c3csc(N)n3)C2SC1,,50.65,0.5602851560000001,['BRD-A87387433']
C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)/C(=N/O)c3csc(N)n3)C2SC1,0.11639211,58.35,,['BRD-K52735702']
C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)C2SC1,0.103518177,55.05,,['BRD-K71059170']
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,,53.83333333,,['BRD-K76018977']
CC1CNCCN1S(=O)(=O)c1cccc2cnccc12,,53.2875,,['BRD-A55756846']
O=S(=O)(c1cccc2cnccc12)N1CCNCC1,,52.175,,['BRD-K72462751']
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,0.028694895,56.10833333,0.7083111759999999,['BRD-K53857191']
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,,40.975,0.35003241700000004,['BRD-K75958195']
CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1,,46.29166667,,['BRD-K40624912']
COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,-0.083894359,50.725,-0.120124056,['BRD-K35559145']
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,,53.54166667,-0.131842177,['BRD-K89997465']
CC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,0.089422066,57.8625,-0.052033785,['BRD-K37814297']
CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,0.077993483,57.1875,0.535485102,"['BRD-A49225603', 'BRD-M58473998']"
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,0.13658508,44.65833333,0.659625194,['BRD-A46335897']
c1ccc2c(c1)Nc1ccccc1S2,,58.95,-0.079542093,['BRD-K59597909']
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,-0.072759495,61.23333333,-0.117670981,['BRD-K63675182']
CN(C)CCCN1c2ccccc2Sc2ccccc21,0.078763591,53.55,1.160981227,['BRD-K06980535']
CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,,33.5375,0.456724012,['BRD-A16311756']
O=C(NCC1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,0.013180877,,,['BRD-K37130656']
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,0.376015069,5.815,0.05925570700000001,['BRD-K00259736']
OCC1OC(n2cnc3c(NCc4ccco4)ncnc32)C(O)C1O,,54.55,,['BRD-K94325918']
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,0.178356205,53.26666667,0.7099164720000001,['BRD-A09533288']
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,,54.675,0.127904093,"['BRD-A14566392', 'BRD-A62035778', 'BRD-A93048969', 'BRD-K89923877']"
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.102792296,59.0,0.312904051,['BRD-K57222227']
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.106244515,61.825,0.377688844,['BRD-K67563174']
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,,53.74166667,0.22066033,['BRD-A21858158']
CN1CCN2c3ncccc3Cc3ccccc3C2C1,0.027380021,50.55833333,1.032002369,"['BRD-A64977602', 'BRD-K83153774']"
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,0.170530811,55.35,0.171113083,['BRD-K92760278']
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,,52.9875,-0.005023462,['BRD-K39987650']
CC(NCc1ccc(OCc2cccc(F)c2)cc1)C(N)=O,0.046372177,,0.361470741,['BRD-K84639753']
Oc1ccc(OCc2ccccc2)cc1,,53.125,0.140179059,['BRD-K54262262']
CNCCC(Oc1ccccc1OC)c1ccccc1,,48.45833333,0.163442898,['BRD-A95696066']
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,0.070977752,53.365,-0.041409356,['BRD-A31159102']
CNCCC(Oc1ccccc1C)c1ccccc1,0.091726367,51.01875,0.43727495,['BRD-K20141153']
c1ccc(CNc2ncnc3nc[nH]c23)cc1,,,0.049889381,['BRD-K62929068']
C=CCN1CCCC1CNC(=O)c1cc2nn[nH]c2cc1OC,,,0.028372342,['BRD-A03061970']
CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C,,54.79166667,,['BRD-K64755930']
CCCCNc1c(C(=O)OCC)c(C)nc2c1cnn2CC,,,0.639732504,['BRD-K34154330']
CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12,0.150018328,81.375,0.428472994,['BRD-K90630139']
Cc1nnc2n1-c1sc(CCC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2,,52.625,,['BRD-K28115081']
Cc1cc(C(=O)NNCc2ccccc2)no1,,56.4625,0.009022856,['BRD-K93332168']
O=C(Nc1cccc(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,,90.875,,['BRD-K71512533']
C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,,54.6875,0.294087804,"['BRD-A37541666', 'BRD-A70461345', 'BRD-K67511046']"
C=C(NC(=O)C(=C)NC(=O)c1csc(C2=NC3c4csc(n4)C4NC(=O)c5csc(n5)C(C(C)(O)C(C)O)NC(=O)C5CSC(=N5)/C(=C\C)NC(=O)C(C(C)O)NC(=O)c5csc(n5)C3(CC2)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(C)NC(=O)C(C(C)CC)NC2C=Cc3c(C(C)O)cc(nc3C2O)C(=O)OC4C)n1)C(N)=O,,,0.172836477,['BRD-A20697603']
C=C(NC(=O)C(=C)NC(=O)c1csc(C2=NC3c4csc(n4)C4NC(=O)c5csc(n5)C(C(C)(O)C(C)O)NC(=O)C5CSC(=N5)C(=CC)NC(=O)C(C(C)O)NC(=O)c5csc(n5)C3(CC2)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(C)NC(=O)C(C(C)CC)NC2C=Cc3c(C(C)O)cc(nc3C2O)C(=O)OC4C)n1)C(N)=O,,51.875,,['BRD-A52627843']
COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,,35.325,,['BRD-K72703948']
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,,56.54166667,-0.105223377,['BRD-A91008255']
COc1ccc2c(c1)nc([S+](O)Cc1ncc(C)c(OC)c1C)n2[Mg]n1c([S+](O)Cc2ncc(C)c(OC)c2C)nc2cc(OC)ccc21,0.09016386,,,['BRD-A56892734']
O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,,62.375,0.579630835,['BRD-K10065684']
Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,,71.975,,['BRD-K58685305']
CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,0.157163884,57.8,0.08804246199999999,['BRD-K69122748']
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,0.052991616,15.4625,-0.099127947,['BRD-K21680192']
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,-0.96537695,,,['BRD-K88510285']
O=C1CCc2c(ccc3ccccc23)O1,,54.6375,,['BRD-K27710560']
CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1,,50.7875,0.136800532,['BRD-K60907894']
CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1,,54.6125,,['BRD-K46317332']
Cc1ccccc1C(OCCN(C)C)c1ccccc1,0.075011282,52.25833333,0.973174779,['BRD-A53576514']
Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,0.5286293360000001,50.0625,0.032447474,['BRD-K99792991']
CC(CC(C(N)=O)(c1ccccc1)c1ccccc1)N(C)C,,53.2,,['BRD-A69917777']
NC(=O)CNCCC(c1ccccc1)c1ccccc1,,52.675,,['BRD-K41143549']
NC(=O)C[S+](O)C(c1ccccc1)c1ccccc1,,52.31666667,-0.022228641,['BRD-A16332958']
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,,53.7,,['BRD-K41494493']
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,,76.81666667,-0.054249317000000005,['BRD-A31204924']
CN(C)CCOC(c1ccccc1)c1ccccc1,,57.28333333,0.433832558,['BRD-K47278471']
CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,,,0.088423346,['BRD-K85030058']
Cc1ccc(O)c(C(CCN(C(C)C)C(C)C)c2ccccc2)c1,0.179273214,50.65,1.165444004,['BRD-K54316499']
CC12CCC3C(CCC4C(=O)C(=O)CCC43C)C1CCC2=O,,54.6125,1.364586022,"['BRD-A31801025', 'BRD-A42153648']"
O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2,,56.8,,['BRD-A72483914']
O=c1[nH]c2cc(C(F)(F)F)ccc2n1-c1cc(C(F)(F)F)ccc1O,,56.425,,['BRD-K54210043']
O=c1c(O)cccc2cc(O)c(O)c(O)c12,,56.6,,['BRD-K31023358']
CCCN(CC1CC1)c1nc(C)nc(Nc2c(Cl)cc(Cl)cc2Cl)c1Cl,,60.775,,['BRD-K61177364']
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,,24.625,,['BRD-K85985071']
CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,0.088077584,62.9,0.949883133,['BRD-A48430263']
CC12CC(=O)C3C(CCC4=CC(=O)CCC43C)C1CCC2=O,,53.15,0.365288696,['BRD-K26171350']
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,0.17164135,55.175,0.909459195,['BRD-K99121711']
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.360649223,54.825,1.351010913,['BRD-A91699651']
O=C(O)Cc1cc2ccccc2nc1C(=O)O,,49.65,,['BRD-K06159959']
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.42711845,53.325,1.432696155,['BRD-A99117172']
COc1cc(NC(C)CCCN)c2ncccc2c1,0.08858812099999999,52.85,0.6817464459999999,['BRD-A55913614']
Oc1c(Cl)cc(Cl)c2cccnc12,,50.05,0.211284449,['BRD-K17075857']
Oc1c(I)cc(Cl)c2cccnc12,,60.275,0.34435877,['BRD-K09255212']
Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,,50.0375,,['BRD-K19295594']
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.166340323,55.625,1.165683797,['BRD-K84091759']
C#CC1(OC(C)=O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CC,,60.05,,['BRD-K22901619']
C#CC1(OC(C)=O)CCC2C3CCC4=C/C(=N/O)CCC4C3CCC21CC,,,-0.332650995,['BRD-A04756508']
COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,0.253181977,51.625,0.032829517999999995,"['BRD-A49148672', 'BRD-K49481516']"
O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,,53.9,0.136803021,['BRD-K16077845']
CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,0.014971436,52.05,-0.404988014,['BRD-K16277217']
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,0.197551889,88.25,-0.177588794,['BRD-A19633847']
CN(Cc1ccccc1)C(=O)C(Cc1ccc2ccccc2c1)NC(=O)C1CC(O)CN1C(=O)c1cn(C)c2ccccc12,,55.825,,['BRD-K83508485']
C[N+](C)(CCOc1ccccc1)Cc1ccccc1,0.269459126,61.625,0.498811085,['BRD-K47878171']
Cc1cc(C)cc(OCC2CNC(=O)O2)c1,0.229246757,53.975,,['BRD-A94709349']
CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,,58.4125,0.480720899,['BRD-A65280694']
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,0.071398163,5.8555555560000005,-0.08677925,"['BRD-A52530684', 'BRD-A56518012', 'BRD-A76941896', 'BRD-K04548931', 'BRD-K92093830']"
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,-0.080121974,-1.8125,-0.126782844,"['BRD-A37630846', 'BRD-A68009927', 'BRD-K43389675', 'BRD-K91966436']"
CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,,-1.575,,"['BRD-A71390734', 'BRD-K69650333', 'BRD-K85853281']"
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,0.099902663,53.28333333,0.037959088,['BRD-K12219985']
O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,0.16947932300000002,54.95,0.321700544,['BRD-K07237224']
CNCCC=C1c2ccccc2CCc2ccccc21,0.226768321,53.26666667,-0.183791896,['BRD-K91263825']
CN(C)CCC=C1c2ccccc2CCc2ccccc21,,54.11666667,0.718476518,['BRD-K53737926']
Cc1cc(C)c(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)c(C)c1,,71.9125,,['BRD-K09635314']
O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,-0.020110596,,,['BRD-K17743125']
O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,,82.275,,['BRD-K23383398']
Cc1cc(C)c(S(=O)(=O)Nc2ccccc2C(F)(F)F)c(C)c1,,65.675,,['BRD-K46384212']
O=C(O)c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c(O)c(I)cc12,,47.275,,['BRD-K14920963']
CCC(C(=O)C(C)C(O)C(C)CCc1ccc(C)c(O)c1C(=O)O)C1OC(CC)(C2CCC(O)(CC)C(C)O2)CC1C,0.135099487,,,"['BRD-A72711497', 'BRD-K10207760']"
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,,58.76666667,-0.127104057,['BRD-A33084557']
COCC1OC(=O)c2coc3c2C1(C)C1=C(C3=O)C2CCC(=O)C2(C)CC1OC(C)=O,,49.575,,"['BRD-A11678676', 'BRD-A75409952', 'BRD-K87343924']"
C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,0.159547792,54.875,0.396232325,['BRD-A11776908']
CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,-0.102776308,,,['BRD-K93918653']
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccc(N=C=S)cc2)CC1,,52.825,,['BRD-K17896185']
CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,,75.7125,,['BRD-A93000692']
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,,54.66,-0.346288054,"['BRD-K57174586', 'BRD-K82036761']"
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12,,77.50833333,-0.08637277800000001,"['BRD-A60274948', 'BRD-A69960130', 'BRD-A80151636', 'BRD-K72853990']"
c1ccc2nc(N3CCNCC3)ccc2c1,,54.1125,,['BRD-K77925998']
CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2,0.221489183,57.2125,-0.005143415,['BRD-A64610707']
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,0.458363769,68.15,0.612169437,['BRD-K96471533']
O=C(Nc1ccccc1)OCC(CN1CCCCC1)OC(=O)Nc1ccccc1,,52.8,0.986343172,['BRD-A30693873']
CC(=O)OC1CC2(C)C(c3ccoc3)CC3OC32C2(C)C(=O)C(=O)C3C(C)(C)C(=O)C=CC3(C)C12,,50.0125,,['BRD-A37828317']
COC1/C=C/OC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C/C=C/C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0.224434255,52.225,0.13864849,['BRD-K89708791']
c1coc(CNc2ncnc3[nH]cnc23)c1,0.234760454,54.8875,0.014034476,['BRD-K65667145']
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,0.197677149,55.3375,0.181212834,['BRD-K82562631']
CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,,32.475,,['BRD-K99545815']
OCCn1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncc2)n1,,53.5875,,['BRD-K67578145']
Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,,55.05,1.153376688,['BRD-M98649031']
Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.233803607,53.26875,0.1058479345,"['BRD-K97799481', 'BRD-M53001068']"
Cn1c(=O)c2c(ncn2C)n(C)c1=O,0.036951158,55.18333333,0.5253120929999999,['BRD-K02404261']
Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,0.177909916,56.175,-0.001039849,['BRD-K44004064']
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,0.224109845,53.7375,-0.021663473,['BRD-A00827783']
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0.203055521,57.14166667,0.08340708,['BRD-K57569181']
Cn1c(=O)c2c(ncn2CCO)n(C)c1=O,0.071336131,55.55,0.219081858,['BRD-K83064458']
Cn1cnc2c1c(=O)[nH]c(=O)n2C,0.220836702,52.68333333,0.045670493,['BRD-K34888156']
CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C,,61.15,,['BRD-K59273480']
COc1cccc2cc(-c3nc(C4CCC(C(=O)O)CC4)n4ncnc(N)c34)[nH]c12,,62.45,,['BRD-K94294671']
CN1CCc2cc3c(cc2C1C1OC(=O)c2c1ccc1c2OCO1)OCO3,,53.8625,,['BRD-A09495397']
C=CCc1cccc(/C=N/NC(=O)CN2CCN(Cc3ccccc3)CC2)c1O,,54.325,,['BRD-K92991072']
CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1,0.12290028,54.7,0.803629625,['BRD-A67862938']
Nc1ccc(-c2nc3ccc(-c4nc5ccc(N)cc5[nH]4)cc3[nH]2)cc1,,54.125,,['BRD-K58299615']
CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,0.170099227,53.275,0.966710066,"['BRD-K05510762', 'BRD-K10860596']"
Cc1occc(=O)c1O,,49.85,,['BRD-K40619305']
CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC,,53.725,0.438364374,"['BRD-K86940322', 'BRD-K92731339']"
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,-0.002404261,53.46428571,0.075392227,"['BRD-A47598013', 'BRD-K70301876']"
CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,0.289985571,54.425,,['BRD-K63641886']
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1,,,0.2032507905,['BRD-K37187815']
CCC(CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,,51.1625,,['BRD-K07691486']
Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc21,,52.88333333,,['BRD-K82731415']
Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,0.06763176900000001,56.25,0.214413639,['BRD-K02867583']
CC(OC1OCCN(Cc2nc(=O)[nH][nH]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,-0.044998404000000006,65.1875,-0.13342161800000002,"['BRD-K17306061', 'BRD-K52827117']"
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC21C,,55.7625,,"['BRD-A54487287', 'BRD-K86161929']"
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,0.153949945,54.55625,0.16698349199999998,"['BRD-K43736954', 'BRD-K80110068']"
CCCc1cc(=O)[nH]c(=S)[nH]1,,54.175,0.017367397,['BRD-K48168960']
O=C(OC1CC2CC3CC(C1)N2CC3=O)c1c[nH]c2ccccc12,0.104778973,53.25,0.34609038299999995,['BRD-K28029915']
Cc1cccc(C#Cc2ccccc2)n1,,58.475,,['BRD-K60690191']
CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,0.092096963,28.925,-0.066632747,['BRD-K66296774']
